data,idVotacao,idProposicao
2021-06-08,2262108-22,2284593
2021-06-08,2262108-22,2284599
2021-06-08,2268077-21,2285660
2021-06-08,2268830-23,2282627
2021-06-08,2268830-23,2285106
2021-06-08,2284618-2,2284618
2021-06-08,2285153-2,2285153
2021-06-08,2285232-6,2285232
2021-06-08,2285299-2,2285299
2021-06-08,2285301-2,2285301
2021-06-08,2285366-2,2285366
2021-06-08,533011-75,2285482
2021-06-08,592962-76,2149988
2021-06-08,592962-76,2173735
2021-06-08,592962-76,2282665
2021-06-08,608120-91,2234699
2021-06-08,608120-91,2234700
2021-06-08,608120-91,2284452
2021-06-08,608120-91,2284456
2021-06-08,2285174-2,2285174
2021-06-08,2285175-2,2285175
2021-06-08,2285176-2,2285176
2021-06-08,2285206-2,2285206
2021-06-08,2285207-2,2285207
2021-06-08,2285214-2,2285214
2021-06-08,2285766-2,2285766
2021-06-08,2285767-2,2285767
2021-06-08,2185969-16,2185969
2021-06-08,2207429-60,2279387
2021-06-08,2207429-60,2280448
2021-06-08,2207429-60,2280459
2021-06-08,2207429-60,2280506
2021-06-08,2207429-60,2280610
2021-06-08,2207429-60,2282215
2021-06-08,2207429-60,2282347
2021-06-08,2207429-60,2283480
2021-06-08,2207429-60,2283525
2021-06-08,2207429-60,2284908
2021-06-08,2207429-60,2286009
2021-06-08,2207429-60,2286029
2021-06-08,2207429-60,2286047
2021-06-08,2207429-60,2286048
2021-06-08,2207429-60,2286052
2021-06-08,2207429-60,2292948
2021-06-08,2270902-28,2285798
2021-06-08,2270902-28,2285953
2021-06-08,2270902-28,2285964
2021-06-08,2270902-28,2285965
2021-06-08,2270902-28,2285972
2021-06-08,2270902-28,2285994
2021-06-08,2270902-28,2286007
2021-06-08,2270902-33,2285798
2021-06-08,2270902-33,2285953
2021-06-08,2270902-33,2285964
2021-06-08,2270902-33,2285965
2021-06-08,2270902-33,2285972
2021-06-08,2270902-33,2285994
2021-06-08,2270902-33,2286007
2021-06-08,2270902-44,2285798
2021-06-08,2270902-44,2285953
2021-06-08,2270902-44,2285964
2021-06-08,2270902-44,2285965
2021-06-08,2270902-44,2285972
2021-06-08,2270902-44,2285994
2021-06-08,2270902-44,2285998
2021-06-08,2270902-44,2286007
2021-06-08,2270902-44,2286008
2021-06-08,2270902-46,2285798
2021-06-08,2270902-46,2285953
2021-06-08,2270902-46,2285964
2021-06-08,2270902-46,2285965
2021-06-08,2270902-46,2285972
2021-06-08,2270902-46,2285994
2021-06-08,2270902-46,2285998
2021-06-08,2270902-46,2286007
2021-06-08,2270902-46,2286008
2021-06-08,2270902-50,2285798
2021-06-08,2270902-50,2285953
2021-06-08,2270902-50,2285964
2021-06-08,2270902-50,2285965
2021-06-08,2270902-50,2285972
2021-06-08,2270902-50,2285994
2021-06-08,2270902-50,2285998
2021-06-08,2270902-50,2286007
2021-06-08,2270902-50,2286008
2021-06-08,2270902-50,2286359
